filename,width,height,class,xmin,ymin,xmax,ymax
20151127_132413_1.jpg,224,224,carrot,82,66,110,85
20151127_132413_1.jpg,224,224,savory_pie,69,18,157,65
20151127_132413_2.jpg,224,224,soup,23,35,121,110
20151127_132413_2.jpg,224,224,savory_pie,73,157,157,209
20151127_132413_2.jpg,224,224,green_beans,78,138,119,158
20151127_132413_2.jpg,224,224,carrot,73,129,119,138
20151127_132413_2.jpg,224,224,yogurt,128,24,169,58
20151127_132413_3.jpg,224,224,yogurt,168,56,203,100
20151127_132413_3.jpg,224,224,carrot,62,78,80,95
20151127_132413_3.jpg,224,224,green_beans,68,101,91,157
20151127_132413_3.jpg,224,224,soup,115,106,191,207
20151127_132413_3.jpg,224,224,savory_pie,12,69,71,157
20151127_132537.jpg,224,224,pasta,48,103,122,161
20151127_132537.jpg,224,224,bread,114,160,147,207
20151127_132537.jpg,224,224,orange,148,159,182,191
20151127_132537.jpg,224,224,spinach,84,55,129,76
20151127_132537.jpg,224,224,green_beans,99,69,143,93
20151127_132537.jpg,224,224,savory_pie,118,33,168,81
20151127_132650.jpg,224,224,pasta,26,135,116,195
20151127_132650.jpg,224,224,bread,122,151,170,191
20151127_132650.jpg,224,224,bread,126,114,179,154
20151127_132650.jpg,224,224,green_beans,49,47,120,88
20151127_132650.jpg,224,224,meat,32,82,119,114
20151127_120208_1.jpg,224,224,pizzoccheri,77,36,149,100
20151127_132740.jpg,224,224,pasta,29,30,113,94
20151127_132740.jpg,224,224,meat,28,129,102,191
20151127_132740.jpg,224,224,bread,121,148,167,182
20151127_132740.jpg,224,224,salad,109,97,167,141
20151127_132740.jpg,224,224,pudding,138,38,177,73
20151127_132740_1.jpg,224,224,pudding,50,41,85,70
20151127_132740_1.jpg,224,224,salad,50,92,115,145
20151127_132740_1.jpg,224,224,bread,58,147,105,186
20151127_132740_1.jpg,224,224,meat,119,129,202,192
20151127_132740_1.jpg,224,224,pasta,115,30,191,94
20151127_132740_2.jpg,224,224,pasta,36,130,115,194
20151127_132740_2.jpg,224,224,meat,25,34,103,95
20151127_132740_2.jpg,224,224,pudding,138,154,175,185
20151127_132740_2.jpg,224,224,salad,110,79,170,126
20151127_132740_2.jpg,224,224,bread,118,41,168,77
20151127_132824.jpg,224,224,fillet_fish,88,135,171,197
20151127_132824.jpg,224,224,fries,71,47,136,93
20151127_132824.jpg,224,224,bread,134,40,180,68
20151127_132824.jpg,224,224,yogurt,162,63,203,96
20151127_132824_1.jpg,224,224,yogurt,23,63,64,94
20151127_132824_1.jpg,224,224,bread,40,38,91,72
20151127_132824_1.jpg,224,224,fries,85,50,155,91
20151127_132824_1.jpg,224,224,fillet_fish,56,133,137,196
20151127_132824_2.jpg,224,224,fillet_fish,88,31,169,91
20151127_132824_2.jpg,224,224,fries,74,134,140,174
20151127_132824_2.jpg,224,224,bread,135,157,182,185
20151127_132824_2.jpg,224,224,yogurt,161,131,200,162
20151127_132859.jpg,224,224,pasta,93,144,166,211
20151127_132859.jpg,224,224,green_beans,119,52,173,85
20151127_132859.jpg,224,224,carrot,96,41,127,62
20151127_132932.jpg,224,224,pasta,62,52,147,111
20151127_132932.jpg,224,224,bread,137,161,192,202
20151127_132952.jpg,224,224,pasta,58,28,142,99
20151127_132952.jpg,224,224,yogurt,157,46,200,83
20151127_132952.jpg,224,224,bread,49,104,94,149
20151127_132952.jpg,224,224,bread,36,147,85,186
20151127_132952.jpg,224,224,green_beans,115,177,148,209
20151127_132952.jpg,224,224,carrot,99,174,118,190
20151127_132952.jpg,224,224,savory_pie,131,136,188,194
20151127_133109.jpg,224,224,potatoes,64,84,109,133
20151127_133109.jpg,224,224,cutlet,104,72,156,144
20151127_120208_2.jpg,224,224,pizzoccheri,75,121,144,185
20151127_133149.jpg,224,224,pasta,58,140,129,202
20151127_133149.jpg,224,224,bread,148,154,193,187
20151127_133149.jpg,224,224,pudding,153,118,191,146
20151127_133149.jpg,224,224,carrot,72,76,141,122
20151127_133630.jpg,224,224,pasta,65,102,146,166
20151127_133630.jpg,224,224,bread,93,174,142,210
20151127_133630.jpg,224,224,tangerine,171,186,196,208
20151127_133630.jpg,224,224,cutlet,138,33,185,91
20151127_133630.jpg,224,224,spinach,96,21,141,65
20151127_133650.jpg,224,224,carrot,63,104,96,150
20151127_133650.jpg,224,224,green_beans,78,77,101,115
20151127_133650.jpg,224,224,savory_pie,100,83,153,148
20151127_133941.jpg,224,224,pasta,45,138,124,201
20151127_133941.jpg,224,224,bread,140,101,201,139
20151127_133941.jpg,224,224,cutlet,41,41,115,118
20151127_133941.jpg,224,224,tangerine,162,40,190,64
20151127_133941.jpg,224,224,tangerine,140,20,168,44
20151127_134045.jpg,224,224,pasta,67,95,149,156
20151127_134113.jpg,224,224,pizza,77,46,170,111
20151127_134243.jpg,224,224,yogurt,134,27,179,65
20151127_134243.jpg,224,224,pasta,45,42,123,107
20151127_134243.jpg,224,224,green_beans,88,130,143,171
20151127_134243.jpg,224,224,cutlet,76,164,160,207
20151127_134433_1.jpg,224,224,pasta,52,146,124,206
20151127_134433_1.jpg,224,224,bread,34,80,92,112
20151127_134433_1.jpg,224,224,pears,50,21,93,48
20151127_134433_1.jpg,224,224,carrot,123,120,176,138
20151127_134433_1.jpg,224,224,green_beans,161,99,187,116
20151127_134433_1.jpg,224,224,savory_pie,108,68,169,123
20151127_134433_2.jpg,224,224,savory_pie,59,103,114,153
20151127_134433_2.jpg,224,224,carrot,58,89,99,107
20151127_134433_2.jpg,224,224,green_beans,39,107,61,133
20151127_134433_2.jpg,224,224,pears,134,173,177,203
20151127_134433_2.jpg,224,224,bread,133,112,189,145
20151127_134433_2.jpg,224,224,pasta,99,21,172,78
20151127_134433_3.jpg,224,224,pasta,149,53,203,123
20151127_134433_3.jpg,224,224,bread,81,36,112,90
20151127_134433_3.jpg,224,224,pears,20,48,50,90
20151127_134433_3.jpg,224,224,carrot,118,126,141,169
20151127_134433_3.jpg,224,224,green_beans,94,163,120,187
20151127_134433_3.jpg,224,224,savory_pie,69,111,126,162
20151127_120208_3.jpg,224,224,pizzoccheri,39,78,104,144
20151127_134537.jpg,224,224,pasta,77,136,160,200
20151127_134537.jpg,224,224,green_beans,51,40,116,75
20151127_134537.jpg,224,224,savory_pie,27,63,104,109
20151127_134537.jpg,224,224,bread,128,93,173,133
20151127_134537.jpg,224,224,bread,135,60,176,95
20151127_134537.jpg,224,224,pudding,148,21,190,56
20151127_134546.jpg,224,224,cutlet,66,145,144,184
20151127_134546.jpg,224,224,green_beans,63,119,126,145
20151127_134546.jpg,224,224,rice,92,32,162,90
20151127_134617.jpg,224,224,pasta,70,92,157,162
20151127_134617.jpg,224,224,bread,144,56,186,96
20151127_134804.jpg,224,224,pasta,51,129,134,192
20151127_134804.jpg,224,224,savory_pie,64,47,154,93
20151127_134804.jpg,224,224,green_beans,72,19,143,52
20151127_134910.jpg,224,224,pasta,70,118,138,173
20151127_134910.jpg,224,224,yogurt,136,50,174,85
20151127_134910.jpg,224,224,savory_pie,67,25,129,81
20151127_134910.jpg,224,224,carrot,42,68,94,95
20151127_134942.jpg,224,224,pasta,52,38,131,100
20151127_134942.jpg,224,224,savory_pie,67,128,141,180
20151127_134942.jpg,224,224,bread,145,176,194,216
20151127_134942.jpg,224,224,carrot,45,160,103,204
20151127_134942.jpg,224,224,yogurt,152,49,199,86
20151127_135054_1.jpg,224,224,pasta,85,134,160,199
20151127_135054_1.jpg,224,224,pears,26,59,70,96
20151127_135054_1.jpg,224,224,spinach,106,31,174,69
20151127_135054_1.jpg,224,224,savory_pie,87,59,162,106
20151127_135054_2.jpg,224,224,savory_pie,70,116,137,168
20151127_135054_2.jpg,224,224,spinach,56,158,119,191
20151127_135054_2.jpg,224,224,pears,159,132,196,167
20151127_135054_2.jpg,224,224,pasta,61,30,143,90
20151127_135142.jpg,224,224,pasta,62,137,139,193
20151127_135142.jpg,224,224,meat,99,54,137,105
20151127_135142.jpg,224,224,carrot,61,72,100,103
20151127_135142.jpg,224,224,green_beans,68,43,109,71
20151127_135202.jpg,224,224,pizza,32,9,157,143
20151127_120446.jpg,224,224,pasta,97,57,157,144
20151127_135241.jpg,224,224,pasta,98,142,160,195
20151127_135241.jpg,224,224,meat,127,45,162,110
20151127_135241.jpg,224,224,carrot,90,50,124,93
20151127_135241.jpg,224,224,tangerine,20,117,45,133
20151127_135241.jpg,224,224,tangerine,68,134,89,149
20151127_135241.jpg,224,224,tangerine,47,183,72,201
20151127_135241.jpg,224,224,bread,30,145,72,180
20151127_135251.jpg,224,224,pasta,60,104,139,166
20151127_135305.jpg,224,224,pasta,98,129,166,187
20151127_135305.jpg,224,224,bread,136,78,175,121
20151127_135305.jpg,224,224,pudding,133,42,168,73
20151127_135332.jpg,224,224,apple,125,9,164,43
20151127_135332.jpg,224,224,pasta,37,74,119,125
20151127_135332.jpg,224,224,spinach,108,142,156,174
20151127_135332.jpg,224,224,meat,148,142,185,206
20151127_135544.jpg,224,224,pasta,94,60,162,114
20151127_135544.jpg,224,224,bread,47,24,95,65
20151127_135544.jpg,224,224,bread,35,95,85,128
20151127_135544.jpg,224,224,potatoes,91,137,121,187
20151127_135544.jpg,224,224,meat,124,138,162,190
20151127_135544.jpg,224,224,yogurt,147,15,188,49
20151127_135603.jpg,224,224,pasta,43,130,126,196
20151127_135603.jpg,224,224,bread,33,78,75,116
20151127_135603.jpg,224,224,savory_pie,97,52,178,97
20151127_135603.jpg,224,224,spinach,71,32,110,64
20151127_135603.jpg,224,224,green_beans,105,18,153,53
20151127_135603.jpg,224,224,tangerine,145,168,172,188
20151127_135603.jpg,224,224,tangerine,168,188,197,206
20151127_135603.jpg,224,224,tangerine,139,186,168,212
20151127_140257.jpg,224,224,rice,59,110,132,164
20151127_140257.jpg,224,224,green_beans,82,43,137,73
20151127_140257.jpg,224,224,potatoes,70,23,131,43
20151127_140410.jpg,224,224,bread,24,127,61,178
20151127_140410.jpg,224,224,bread,59,134,95,186
20151127_140410.jpg,224,224,meat,67,78,124,119
20151127_140410.jpg,224,224,potatoes,60,36,117,81
20151127_141009.jpg,224,224,pasta,99,105,157,186
20151127_141009.jpg,224,224,bread,158,73,199,119
20151127_141009.jpg,224,224,spinach,26,52,80,88
20151127_141009.jpg,224,224,meat,46,84,89,121
20151127_141235.jpg,224,224,pasta,52,52,109,135
20151127_141235.jpg,224,224,bread,32,142,63,187
20151127_141235.jpg,224,224,bread,70,152,111,195
20151127_141235.jpg,224,224,yogurt,170,158,204,199
20151127_141235.jpg,224,224,meat,167,53,203,138
20151127_141235.jpg,224,224,potatoes,134,71,174,133
20151127_120643.jpg,224,224,pizzoccheri,48,101,126,170
20151127_120643.jpg,224,224,bread,141,134,188,189
20151127_120643.jpg,224,224,cutlet,105,49,166,81
20151127_120643.jpg,224,224,potatoes,97,18,171,48
20151127_141355.jpg,224,224,spinach,69,68,105,142
20151127_141355.jpg,224,224,green_beans,37,75,71,146
20151127_141457.jpg,224,224,pasta,38,60,91,129
20151127_141457.jpg,224,224,potatoes,134,87,180,129
20151127_141457.jpg,224,224,meat,140,49,190,93
20151127_141457.jpg,224,224,bread,148,143,175,185
20151127_142112.jpg,224,224,potatoes,48,92,82,122
20151127_142112.jpg,224,224,meat,47,124,100,162
20151127_142112.jpg,224,224,pasta,113,58,168,133
20151127_142112.jpg,224,224,bread,171,37,200,76
20151127_142112.jpg,224,224,orange,175,106,203,139
20151127_142122.jpg,224,224,pasta,80,29,160,93
20151127_142122.jpg,224,224,potatoes,111,114,153,154
20151127_142122.jpg,224,224,savory_pie,74,123,125,175
20151127_142122.jpg,224,224,bread,132,170,172,201
20151127_142522.jpg,224,224,green_beans,45,138,89,180
20151127_142522.jpg,224,224,pasta,125,63,177,137
20151127_142522.jpg,224,224,bread,23,38,60,85
20151127_142522.jpg,224,224,savory_pie,41,92,90,140
20151127_142534.jpg,224,224,pasta,42,48,126,111
20151127_142534.jpg,224,224,bread,129,26,179,62
20151127_142534.jpg,224,224,green_beans,60,175,93,197
20151127_142534.jpg,224,224,potatoes,34,161,65,191
20151127_142534.jpg,224,224,savory_pie,54,130,122,181
20151130_113406.jpg,224,224,pasta,40,29,118,90
20151130_113406.jpg,224,224,green_beans,37,118,105,152
20151130_113406.jpg,224,224,meat,56,145,120,175
20151130_113406.jpg,224,224,bread,116,99,160,134
20151130_113406.jpg,224,224,pears,148,132,183,156
20151130_113406_1.jpg,224,224,pasta,109,28,183,93
20151130_113406_1.jpg,224,224,green_beans,117,112,193,157
20151130_113406_1.jpg,224,224,meat,101,144,170,180
20151130_113406_1.jpg,224,224,bread,63,99,109,133
20151130_113406_1.jpg,224,224,pears,43,130,80,157
20151130_113406_2.jpg,224,224,pears,145,67,180,93
20151130_113406_2.jpg,224,224,bread,114,91,160,125
20151130_113406_2.jpg,224,224,pasta,41,130,119,195
20151130_113406_2.jpg,224,224,green_beans,31,68,103,107
20151130_113406_2.jpg,224,224,meat,58,46,118,81
20151130_113406_3.jpg,224,224,meat,147,106,179,169
20151130_113406_3.jpg,224,224,green_beans,116,113,152,191
20151130_113406_3.jpg,224,224,pasta,28,108,93,184
20151130_113406_3.jpg,224,224,bread,100,63,133,109
20151130_113406_3.jpg,224,224,pears,128,44,157,79
20151127_120643_2.jpg,224,224,cutlet,102,140,167,179
20151127_120643_2.jpg,224,224,potatoes,93,177,172,204
20151127_120643_2.jpg,224,224,pizzoccheri,54,54,120,117
20151127_120643_2.jpg,224,224,bread,137,35,193,94
20151130_113436.jpg,224,224,pasta,129,43,186,118
20151130_113436.jpg,224,224,peas,38,42,89,83
20151130_113436.jpg,224,224,meat,46,67,104,119
20151130_113436.jpg,224,224,bread,52,143,80,189
20151130_113436.jpg,224,224,bread,87,132,126,180
20151130_113436.jpg,224,224,pudding,14,145,48,188
20151130_113436_3.jpg,224,224,pudding,143,176,188,210
20151130_113436_3.jpg,224,224,bread,142,144,190,170
20151130_113436_3.jpg,224,224,bread,133,99,177,141
20151130_113436_3.jpg,224,224,peas,41,134,83,187
20151130_113436_3.jpg,224,224,meat,76,123,122,175
20151130_113436_3.jpg,224,224,pasta,43,36,121,99
20151130_113525.jpg,224,224,pasta,57,118,140,175
20151130_113525.jpg,224,224,green_beans,55,47,113,87
20151130_113525.jpg,224,224,meat,86,27,139,69
20151130_113525.jpg,224,224,orange,69,193,113,223
20151130_113548.jpg,224,224,pasta,69,91,150,152
20151130_113559.jpg,224,224,pasta,65,48,146,111
20151130_113559.jpg,224,224,meat,89,139,161,206
20151130_113811.jpg,224,224,cutlet,66,127,145,211
20151130_113811.jpg,224,224,pasta,40,39,130,96
20151130_114034.jpg,224,224,cutlet,45,102,137,162
20151130_114034.jpg,224,224,fries,128,54,196,106
20151130_114034.jpg,224,224,bread,165,106,210,147
20151130_114034.jpg,224,224,cake,151,143,195,202
20151130_114034_1.jpg,224,224,cake,32,143,79,201
20151130_114034_1.jpg,224,224,bread,15,106,62,145
20151130_114034_1.jpg,224,224,fries,17,56,99,105
20151130_114034_1.jpg,224,224,cutlet,82,101,184,167
20151130_114034_2.jpg,224,224,cutlet,48,57,144,121
20151130_114034_2.jpg,224,224,cake,148,25,198,76
20151130_114034_2.jpg,224,224,bread,164,82,207,117
20151130_114034_2.jpg,224,224,fries,126,119,195,171
20151130_114034_3.jpg,224,224,fries,56,25,106,100
20151130_114034_3.jpg,224,224,bread,107,15,143,59
20151130_114034_3.jpg,224,224,cake,146,30,201,74
20151130_114034_3.jpg,224,224,cutlet,106,83,169,180
20151127_120643_3.jpg,224,224,pizzoccheri,102,102,174,189
20151127_120643_3.jpg,224,224,potatoes,21,56,48,123
20151127_120643_3.jpg,224,224,cutlet,52,54,83,123
20151127_120643_3.jpg,224,224,bread,133,37,197,80
20151130_114136.jpg,224,224,pasta,56,86,150,154
20151130_114218.jpg,224,224,pasta,31,50,117,113
20151130_114218.jpg,224,224,bread,129,56,177,96
20151130_114218.jpg,224,224,green_beans,89,121,144,161
20151130_114218.jpg,224,224,savory_pie,119,143,177,196
20151130_114218.jpg,224,224,yogurt,105,12,151,50
20151130_114552.jpg,224,224,pasta,70,23,160,90
20151130_114552.jpg,224,224,peas,82,119,158,153
20151130_114552.jpg,224,224,cutlet,67,147,181,192
20151130_114552_1.jpg,224,224,cutlet,36,146,152,198
20151130_114552_1.jpg,224,224,peas,62,114,138,155
20151130_114552_1.jpg,224,224,pasta,68,24,158,88
20151130_114552_2.jpg,224,224,pasta,65,135,159,202
20151130_114552_2.jpg,224,224,peas,84,68,158,107
20151130_114552_2.jpg,224,224,cutlet,72,29,183,82
20151130_114552_3.jpg,224,224,cutlet,148,44,192,152
20151130_114552_3.jpg,224,224,peas,118,59,156,138
20151130_114552_3.jpg,224,224,pasta,24,67,88,158
20151130_114603.jpg,224,224,pasta,66,105,145,162
20151130_114619.jpg,224,224,orange,110,50,140,88
20151130_114619.jpg,224,224,bread,169,24,213,75
20151130_114619.jpg,224,224,peas,124,103,167,130
20151130_114619.jpg,224,224,meat,121,131,185,192
20151130_114619_1.jpg,224,224,meat,41,128,107,194
20151130_114619_1.jpg,224,224,peas,56,102,104,139
20151130_114619_1.jpg,224,224,orange,80,47,118,90
20151130_114619_1.jpg,224,224,bread,11,25,56,76
20151130_114619_2.jpg,224,224,bread,171,150,214,200
20151130_114619_2.jpg,224,224,orange,109,136,143,176
20151130_114619_2.jpg,224,224,peas,122,89,169,127
20151130_114619_2.jpg,224,224,meat,124,34,181,88
20151127_120723.jpg,224,224,pizzoccheri,37,76,103,168
20151127_120723.jpg,224,224,bread,123,93,167,154
20151127_120723.jpg,224,224,fries,122,26,188,87
20151130_114633_1.jpg,224,224,meat,99,127,138,163
20151130_114633_1.jpg,224,224,peas,122,148,181,192
20151130_114633_1.jpg,224,224,bread,9,131,67,168
20151130_114633_1.jpg,224,224,pasta,72,37,160,104
20151130_114633_2.jpg,224,224,pasta,67,120,157,187
20151130_114633_2.jpg,224,224,bread,156,56,214,94
20151130_114633_2.jpg,224,224,peas,39,34,96,71
20151130_114633_2.jpg,224,224,meat,72,60,129,97
20151130_114633_3.jpg,224,224,meat,120,99,169,138
20151130_114633_3.jpg,224,224,peas,151,129,191,185
20151130_114633_3.jpg,224,224,pasta,36,72,105,158
20151130_114633_3.jpg,224,224,bread,129,11,170,67
20151130_114710.jpg,224,224,pasta,81,48,157,112
20151130_114710.jpg,224,224,green_beans,79,134,119,192
20151130_114710.jpg,224,224,cutlet,115,134,177,215
20151130_114733.jpg,224,224,cutlet,48,127,141,172
20151130_114733.jpg,224,224,peas,42,101,118,133
20151130_114733.jpg,224,224,pasta,110,26,193,89
20151130_114733_1.jpg,224,224,pasta,26,26,116,87
20151130_114733_1.jpg,224,224,peas,101,100,179,133
20151130_114733_1.jpg,224,224,cutlet,83,123,180,171
20151130_114733_2.jpg,224,224,cutlet,45,54,142,97
20151130_114733_2.jpg,224,224,peas,45,90,121,124
20151130_114733_2.jpg,224,224,pasta,107,138,193,201
20151130_114733_3.jpg,224,224,pasta,24,31,91,116
20151130_114733_3.jpg,224,224,peas,98,104,131,179
20151130_114733_3.jpg,224,224,cutlet,121,86,174,183
20151130_114818.jpg,224,224,cutlet,79,138,132,202
20151130_114818.jpg,224,224,peas,37,128,87,180
20151130_114818.jpg,224,224,pasta,80,29,163,91
20151130_114818.jpg,224,224,yogurt,150,169,203,206
20151130_114818_1.jpg,224,224,yogurt,23,169,71,207
20151130_114818_1.jpg,224,224,cutlet,91,138,164,203
20151130_114818_1.jpg,224,224,peas,143,125,189,178
20151130_114818_1.jpg,224,224,pasta,64,29,150,92
20151127_120723_2.jpg,224,224,pizzoccheri,43,54,102,147
20151127_120723_2.jpg,224,224,bread,122,64,167,135
20151127_120723_2.jpg,224,224,fries,119,140,188,196
20151130_114818_3.jpg,224,224,pasta,31,66,95,147
20151130_114818_3.jpg,224,224,peas,128,143,179,189
20151130_114818_3.jpg,224,224,cutlet,134,94,198,157
20151130_114818_3.jpg,224,224,yogurt,168,23,208,70
20151130_114838.jpg,224,224,bread,168,131,205,182
20151130_114838.jpg,224,224,pudding,134,165,187,204
20151130_114838.jpg,224,224,rice,26,112,117,177
20151130_114910.jpg,224,224,pasta,45,67,123,126
20151130_114910.jpg,224,224,bread,32,23,80,52
20151130_114910.jpg,224,224,bread,75,11,127,52
20151130_114910.jpg,224,224,cutlet,132,154,205,209
20151130_114910.jpg,224,224,peas,112,135,168,178
20151130_114910.jpg,224,224,tangerine,136,35,162,58
20151130_114910.jpg,224,224,tangerine,173,34,201,55
20151130_114910.jpg,224,224,tangerine,156,20,180,44
20151130_114910_1.jpg,224,224,tangerine,23,35,51,56
20151130_114910_1.jpg,224,224,tangerine,60,38,87,57
20151130_114910_1.jpg,224,224,tangerine,43,20,70,43
20151130_114910_1.jpg,224,224,bread,95,9,143,49
20151130_114910_1.jpg,224,224,bread,141,24,191,53
20151130_114910_1.jpg,224,224,pasta,106,62,180,125
20151130_114910_1.jpg,224,224,peas,58,137,112,178
20151130_114910_1.jpg,224,224,cutlet,18,149,96,210
20151130_114910_2.jpg,224,224,peas,113,50,169,91
20151130_114910_2.jpg,224,224,cutlet,132,13,208,76
20151130_114910_2.jpg,224,224,pasta,46,99,121,159
20151130_114910_2.jpg,224,224,tangerine,136,165,164,188
20151130_114910_2.jpg,224,224,tangerine,175,170,200,189
20151130_114910_2.jpg,224,224,tangerine,156,182,183,204
20151130_114910_2.jpg,224,224,bread,35,168,80,204
20151130_114910_2.jpg,224,224,bread,80,169,127,215
20151130_114910_3.jpg,224,224,pasta,67,100,123,182
20151130_114910_3.jpg,224,224,bread,20,141,56,194
20151130_114910_3.jpg,224,224,bread,10,95,51,148
20151130_114910_3.jpg,224,224,tangerine,35,62,57,90
20151130_114910_3.jpg,224,224,tangerine,19,43,44,69
20151130_114910_3.jpg,224,224,tangerine,31,22,57,52
20151130_114910_3.jpg,224,224,peas,134,60,183,116
20151130_114910_3.jpg,224,224,cutlet,149,18,213,95
20151130_114923.jpg,224,224,peas,51,63,116,99
20151130_114923.jpg,224,224,savory_pie,67,71,155,132
20151130_114923.jpg,224,224,tangerine,115,161,147,186
20151130_114923.jpg,224,224,tangerine,141,142,169,169
20151130_114923.jpg,224,224,tangerine,151,169,177,192
20151130_114923_1.jpg,224,224,peas,115,58,172,106
20151130_114923_1.jpg,224,224,savory_pie,67,77,156,131
20151130_114923_1.jpg,224,224,tangerine,56,143,84,169
20151130_114923_1.jpg,224,224,tangerine,80,163,108,187
20151130_114923_1.jpg,224,224,tangerine,46,171,76,192
20151130_114923_2.jpg,224,224,peas,47,121,117,163
20151130_114923_2.jpg,224,224,savory_pie,69,89,151,155
20151130_114923_2.jpg,224,224,tangerine,141,57,169,75
20151130_114923_2.jpg,224,224,tangerine,113,35,149,61
20151130_114923_2.jpg,224,224,tangerine,151,29,183,60
20151130_115950_2.jpg,224,224,meat,86,54,126,115
20151130_115950_2.jpg,224,224,peas,47,51,86,106
20151130_115950_2.jpg,224,224,pasta,57,139,129,207
20151130_115950_2.jpg,224,224,yogurt,158,158,202,192
20151130_115950_2.jpg,224,224,bread,141,49,198,88
20151127_115229.jpg,224,224,potatoes,49,23,95,56
20151127_115229.jpg,224,224,savory_pie,93,24,146,85
20151127_115229.jpg,224,224,yogurt,149,75,208,112
20151127_115229.jpg,224,224,bread,148,148,195,191
20151127_115229.jpg,224,224,pasta,56,118,141,181
20151127_120755.jpg,224,224,pizza,62,54,165,204
20151130_115950_3.jpg,224,224,pasta,20,91,83,171
20151130_115950_3.jpg,224,224,peas,114,137,179,184
20151130_115950_3.jpg,224,224,meat,113,91,171,140
20151130_115950_3.jpg,224,224,bread,137,28,175,80
20151130_115950_3.jpg,224,224,yogurt,33,22,69,66
20151130_120033.jpg,224,224,pasta,35,133,113,198
20151130_120033.jpg,224,224,pears,132,166,172,201
20151130_120033.jpg,224,224,peas,104,64,165,97
20151130_120033.jpg,224,224,cutlet,112,90,171,124
20151130_120059.jpg,224,224,tangerine,167,42,191,63
20151130_120059.jpg,224,224,meat,70,44,146,105
20151130_120108.jpg,224,224,pasta,99,37,172,94
20151130_120108.jpg,224,224,green_beans,33,101,77,171
20151130_120108.jpg,224,224,savory_pie,74,118,130,178
20151130_120108.jpg,224,224,orange,135,139,177,173
20151130_120108.jpg,224,224,bread,146,173,183,210
20151130_120131.jpg,224,224,pasta,112,111,187,177
20151130_120131.jpg,224,224,savory_pie,111,23,162,86
20151130_120206.jpg,224,224,pasta,36,97,114,157
20151130_120206.jpg,224,224,bread,125,139,176,176
20151130_120206.jpg,224,224,pudding,143,181,192,213
20151130_120206.jpg,224,224,cutlet,126,19,186,74
20151130_120229.jpg,224,224,pudding,171,79,211,115
20151130_120229.jpg,224,224,pasta,79,25,166,91
20151130_120229.jpg,224,224,meat,114,118,170,176
20151130_120259_1.jpg,224,224,pasta,44,118,129,183
20151130_120259_1.jpg,224,224,cutlet,81,61,150,102
20151130_120259_1.jpg,224,224,peas,88,18,151,71
20151130_120259_1.jpg,224,224,pudding,16,79,57,112
20151130_120318.jpg,224,224,bread,162,87,207,121
20151130_120318.jpg,224,224,yogurt,162,118,205,153
20151130_120318.jpg,224,224,salad,124,154,200,218
20151130_120318.jpg,224,224,meat,75,95,130,154
20151130_120318_2.jpg,224,224,meat,72,71,137,127
20151130_120318_2.jpg,224,224,bread,166,101,211,139
20151130_120318_2.jpg,224,224,yogurt,161,74,209,109
20151130_120318_2.jpg,224,224,salad,129,6,202,71
20151127_120831.jpg,224,224,pizza,46,44,185,165
20151130_120318_3.jpg,224,224,meat,97,91,152,149
20151130_120318_3.jpg,224,224,salad,159,21,216,106
20151130_120318_3.jpg,224,224,yogurt,115,23,151,64
20151130_120318_3.jpg,224,224,bread,86,16,123,62
20151130_120343.jpg,224,224,pasta,53,107,131,171
20151130_120343.jpg,224,224,bread,151,178,196,214
20151130_120343.jpg,224,224,cutlet,120,50,190,87
20151130_120343.jpg,224,224,tangerine,135,155,163,176
20151130_120343.jpg,224,224,tangerine,128,175,152,197
20151130_120353.jpg,224,224,pasta,46,132,125,201
20151130_120353.jpg,224,224,cutlet,55,28,144,78
20151130_120353.jpg,224,224,yogurt,158,3,198,37
20151130_120353.jpg,224,224,carrot,56,64,120,106
20151130_120425.jpg,224,224,pizza,64,7,171,142
20151130_120425.jpg,224,224,fries,132,171,212,215
20151130_120455.jpg,224,224,pasta,103,29,171,91
20151130_120455.jpg,224,224,bread,145,111,195,144
20151130_120455.jpg,224,224,carrot,126,151,191,205
20151130_120839.jpg,224,224,carrot,33,34,84,95
20151130_120943.jpg,224,224,pasta,58,138,135,193
20151130_120943.jpg,224,224,bread,161,135,205,177
20151130_120943.jpg,224,224,bread,153,173,196,204
20151130_120943.jpg,224,224,cutlet,88,62,146,92
20151130_120943.jpg,224,224,potatoes,57,35,115,73
20151130_120958.jpg,224,224,pasta,61,125,129,187
20151130_120958.jpg,224,224,bread,147,43,197,80
20151130_120958.jpg,224,224,peas,55,26,121,61
20151130_120958.jpg,224,224,meat,55,58,129,92
20151130_120958_2.jpg,224,224,meat,52,125,127,167
20151130_120958_2.jpg,224,224,peas,57,163,128,199
20151130_120958_2.jpg,224,224,bread,146,147,196,179
20151130_120958_2.jpg,224,224,pasta,58,38,136,95
20151130_120958_3.jpg,224,224,pasta,129,90,184,162
20151130_120958_3.jpg,224,224,meat,57,96,98,171
20151130_120958_3.jpg,224,224,peas,25,101,65,165
20151130_120958_3.jpg,224,224,bread,45,29,79,78
20151127_121137.jpg,224,224,green_beans,34,74,87,156
20151127_121137.jpg,224,224,pizzoccheri,114,105,172,185
20151130_121105.jpg,224,224,pasta,62,21,139,88
20151130_121105.jpg,224,224,bread,136,95,192,130
20151130_121105.jpg,224,224,cutlet,78,146,133,188
